Instance,Income
144798,62090.24
144799,49562.504
144800,154514.28
144801,18570.393
144802,33321.23
144803,10389.184
144804,94585.27
144805,76683.61
144806,34356.293
144807,27328.195
144808,79429.4
144809,847136.7
144810,337975.94
144811,190863.38
144812,43294.734
144813,46549.754
144814,18704.447
144815,94724.375
144816,48721.875
144817,19376.508
144818,127888.79
144819,167637.84
144820,59803.4
144821,69220.01
144822,95415.69
144823,26141.541
144824,22513.562
144825,86530.84
144826,-349.60193
144827,52148.51
144828,118666.99
144829,189577.25
144830,125142.914
144831,453824.1
144832,45777.145
144833,121683.81
144834,127882.17
144835,144207.38
144836,224296.69
144837,103507.586
144838,121314.87
144839,224370.2
144840,63016.5
144841,111509.78
144842,76781.63
144843,37584.5
144844,380425.4
144845,64192.63
144846,54892.27
144847,122112.13
144848,53156.664
144849,33654.348
144850,449439.88
144851,17116.951
144852,117443.05
144853,49657.273
144854,76855.34
144855,121864.99
144856,302027.28
144857,75416.44
144858,43939.9
144859,141655.48
144860,128184.664
144861,51566.598
144862,101175.625
144863,61476.754
144864,100314.18
144865,28079.285
144866,57591.54
144867,4913.4346
144868,48075.332
144869,137494.06
144870,680791.8
144871,48768.203
144872,7707.7207
144873,269695.28
144874,36576.8
144875,48584.984
144876,152154.42
144877,40976.594
144878,45914.996
144879,71666.2
144880,40685.25
144881,416996.25
144882,18469.71
144883,210661.75
144884,61527.785
144885,50135.34
144886,763790.9
144887,111329.4
144888,23546.533
144889,81881.516
144890,15501.489
144891,61244.05
144892,265240.1
144893,63172.043
144894,353747.16
144895,174410.36
144896,29816.617
144897,17186.453
144898,43482.066
144899,22110.271
144900,4909.904
144901,156660.31
144902,29322.283
144903,138668.69
144904,247090.89
144905,152056.6
144906,47044.418
144907,95455.766
144908,28611.543
144909,705311.56
144910,19293.225
144911,61841.035
144912,258106.05
144913,67071.59
144914,287843.2
144915,27193.389
144916,34783.383
144917,62763.22
144918,46466.33
144919,206292.44
144920,40823.332
144921,47784.5
144922,220166.23
144923,43761.59
144924,25459.676
144925,6082.4517
144926,291414.88
144927,394213.12
144928,723901.56
144929,29868.264
144930,110055.484
144931,27199.52
144932,29130.504
144933,46980.293
144934,33616.867
144935,44273.723
144936,217242.06
144937,789894.2
144938,16816.309
144939,57496.38
144940,213882.55
144941,59783.062
144942,240325.67
144943,21807.752
144944,32894.56
144945,189128.47
144946,9454.024
144947,98961.875
144948,63150.99
144949,39585.523
144950,18208.232
144951,290828.16
144952,292093.06
144953,966027.6
144954,213690.47
144955,283701.12
144956,76426.34
144957,103452.5
144958,47628.645
144959,45321.246
144960,26239.877
144961,15168.072
144962,20029.494
144963,24596.453
144964,42796.91
144965,47496.41
144966,49536.05
144967,62822.06
144968,229043.9
144969,24663.857
144970,7370.191
144971,152121.11
144972,22085.84
144973,205252.5
144974,43816.09
144975,155470.61
144976,224283.72
144977,221745.42
144978,286207.12
144979,117550.875
144980,230041.4
144981,46450.082
144982,75095.34
144983,117575.67
144984,56954.098
144985,31865.95
144986,29624.414
144987,22757.611
144988,8421.119
144989,58526.89
144990,41154.26
144991,33448.035
144992,239802.42
144993,29114.959
144994,330977.8
144995,131959.02
144996,29592.924
144997,86089.72
144998,69071.945
144999,79654.484
145000,160369.48
145001,73107.086
145002,22767.518
145003,94595.25
145004,88784.91
145005,66186.26
145006,345524.6
145007,113582.336
145008,115495.89
145009,35907.188
145010,67830.42
145011,31401.49
145012,31393.562
145013,37898.254
145014,63466.773
145015,44632.094
145016,58933.91
145017,33446.543
145018,18458.22
145019,24192.18
145020,30867.717
145021,36850.223
145022,737117.5
145023,109446.016
145024,117606.125
145025,122873.586
145026,66914.34
145027,103091.555
145028,57929.473
145029,80693.55
145030,86093.12
145031,40747.242
145032,64955.797
145033,24877.264
145034,103324.95
145035,37529.438
145036,122007.58
145037,121082.46
145038,81566.555
145039,20495.398
145040,43173.754
145041,114486.016
145042,44598.883
145043,148725.42
145044,35897.617
145045,74834.14
145046,56915.586
145047,16853.34
145048,401878.12
145049,1100739.9
145050,82056.3
145051,9677.656
145052,7667.4116
145053,45843.72
145054,49389.477
145055,3789.3513
145056,148020.53
145057,9769.916
145058,110215.234
145059,141351.47
145060,50128.8
145061,332496.47
145062,32562.654
145063,52218.48
145064,35362.887
145065,40182.9
145066,121425.05
145067,39449.246
145068,105423.164
145069,34837.496
145070,113864.34
145071,94686.43
145072,44007.824
145073,135983.48
145074,38712.547
145075,38338.688
145076,94018.59
145077,9248.013
145078,137430.52
145079,52179.47
145080,14520.3955
145081,42442.656
145082,91407.19
145083,63915.38
145084,30685.844
145085,136733.97
145086,69720.71
145087,29176.06
145088,423158.53
145089,308174.7
145090,42164.547
145091,67633.61
145092,285689.38
145093,157128.89
145094,106833.4
145095,70135.35
145096,72059.664
145097,77674.98
145098,8130.6997
145099,51705.285
145100,50308.934
145101,132557.3
145102,59093.664
145103,90598.16
145104,47847.824
145105,112597.41
145106,24604.55
145107,15700.52
145108,65172.58
145109,159198.14
145110,116237.11
145111,53651.836
145112,38519.633
145113,23401.793
145114,80609.23
145115,50241.31
145116,41188.62
145117,47931.934
145118,108695.78
145119,22615.984
145120,102115.04
145121,97879.445
145122,77255.664
145123,33176.184
145124,175343.81
145125,15575.718
145126,40025.715
145127,254536.88
145128,575951.44
145129,66984.35
145130,275640.22
145131,33207.336
145132,92669.65
145133,118488.34
145134,37335.1
145135,21151.275
145136,35515.957
145137,14325.598
145138,120094.34
145139,20930.652
145140,97447.984
145141,4765.0806
145142,39000.383
145143,115454.31
145144,26108.678
145145,39997.36
145146,52192.24
145147,33076.902
145148,163618.97
145149,25798.146
145150,22914.938
145151,48993.67
145152,71707.93
145153,20551.932
145154,406487.7
145155,29878.06
145156,104189.766
145157,133008.75
145158,91774.01
145159,77050.734
145160,508190.66
145161,22475.912
145162,31414.727
145163,67012.46
145164,39532.51
145165,35657.723
145166,180828.03
145167,231613.81
145168,171798.81
145169,116566.53
145170,98356.83
145171,179041.02
145172,129526.016
145173,32621.725
145174,15485.912
145175,69386.91
145176,91203.79
145177,31933.6
145178,280143.5
145179,97317.27
145180,22431.178
145181,317589.88
145182,11707.758
145183,183072.86
145184,76103.805
145185,271873.5
145186,16526.896
145187,33604.984
145188,80969.31
145189,88659.234
145190,83898.03
145191,397329.88
145192,37721.625
145193,45788.61
145194,8937.209
145195,289377.72
145196,99211.18
145197,47581.348
145198,80958.91
145199,64396.37
145200,54373.035
145201,58474.066
145202,17380.85
145203,231787.98
145204,153760.9
145205,99403.53
145206,36761.63
145207,19747.434
145208,25052.229
145209,103934.77
145210,61230.082
145211,335617.28
145212,50246.76
145213,91826.625
145214,223183.95
145215,23382.219
145216,45734.324
145217,150320.08
145218,37289.547
145219,35029.48
145220,22945.803
145221,223063.22
145222,77252.7
145223,79877.53
145224,25906.137
145225,31396.39
145226,67695.63
145227,23347.234
145228,363762.34
145229,354254.78
145230,32177.363
145231,36161.082
145232,229232.1
145233,42212.8
145234,145653.14
145235,28711.805
145236,23219.818
145237,66719.81
145238,46181.55
145239,322870.97
145240,-2818.5474
145241,27380.33
145242,130425.77
145243,38131.84
145244,39330.58
145245,76917.484
145246,66221.48
145247,53659.5
145248,134945.23
145249,78412.56
145250,17186.816
145251,71509.266
145252,154264.86
145253,15447.454
145254,108277.81
145255,80852.88
145256,84117.0
145257,38620.496
145258,15771.797
145259,128742.86
145260,22086.3
145261,15497.539
145262,628687.0
145263,38715.848
145264,64406.68
145265,34826.184
145266,17982.297
145267,483547.38
145268,128817.44
145269,159160.6
145270,99893.44
145271,9139.958
145272,42618.688
145273,25349.023
145274,57636.688
145275,38427.504
145276,110268.56
145277,69526.32
145278,38234.16
145279,56460.312
145280,5726.7896
145281,51746.71
145282,7089.2085
145283,4359.191
145284,34158.918
145285,157310.33
145286,8804.075
145287,86259.25
145288,42742.188
145289,9310.898
145290,384800.28
145291,22546.441
145292,52844.22
145293,111203.31
145294,104723.67
145295,37612.473
145296,50465.953
145297,215735.45
145298,275873.8
145299,337775.9
145300,237461.78
145301,73159.39
145302,28459.19
145303,22598.805
145304,78434.5
145305,84054.17
145306,133047.28
145307,27016.047
145308,256842.52
145309,54367.246
145310,40032.36
145311,34002.51
145312,89877.58
145313,45723.965
145314,72490.375
145315,30088.91
145316,122119.414
145317,41357.637
145318,45978.395
145319,18079.188
145320,148328.61
145321,350800.22
145322,81005.414
145323,30384.727
145324,12001.926
145325,493050.84
145326,319296.56
145327,42507.105
145328,111561.016
145329,38108.902
145330,25846.393
145331,53871.906
145332,78631.41
145333,28543.928
145334,309277.78
145335,52154.684
145336,35789.3
145337,92452.336
145338,36412.312
145339,49985.836
145340,16933.814
145341,51161.758
145342,209057.33
145343,122112.0
145344,131950.8
145345,202120.16
145346,132988.48
145347,39490.13
145348,131477.27
145349,81067.75
145350,422388.84
145351,56973.516
145352,43310.438
145353,169193.22
145354,254737.33
145355,32194.672
145356,27311.555
145357,59960.59
145358,51579.758
145359,39395.266
145360,156343.36
145361,93307.03
145362,32970.715
145363,47414.723
145364,23634.062
145365,13553.062
145366,212259.4
145367,24265.543
145368,66311.11
145369,17932.842
145370,136235.48
145371,62366.613
145372,25080.297
145373,110110.28
145374,47069.688
145375,485422.12
145376,23997.023
145377,98775.83
145378,5854.024
145379,8848.125
145380,211281.83
145381,15030.741
145382,98689.22
145383,47965.22
145384,42324.344
145385,207168.78
145386,52572.758
145387,408145.16
145388,221108.02
145389,54644.055
145390,38529.387
145391,132777.66
145392,21211.873
145393,58476.207
145394,361343.84
145395,11984.834
145396,521734.75
145397,258582.64
145398,50338.09
145399,185000.67
145400,52390.02
145401,128995.805
145402,111169.02
145403,173395.36
145404,113024.11
145405,4952.563
145406,53198.836
145407,20908.412
145408,56631.9
145409,233573.47
145410,71983.38
145411,27045.72
145412,29384.785
145413,72983.26
145414,267528.9
145415,48242.246
145416,89804.38
145417,35220.773
145418,175216.9
145419,26541.613
145420,24416.857
145421,109808.29
145422,191042.5
145423,25362.346
145424,19093.979
145425,125745.09
145426,4088.4504
145427,44485.2
145428,294349.34
145429,106757.516
145430,30423.562
145431,44807.81
145432,103409.83
145433,101643.664
145434,45223.938
145435,222233.77
145436,28636.36
145437,17401.492
145438,41494.19
145439,51681.12
145440,260056.3
145441,44405.68
145442,27641.947
145443,7683.4956
145444,105009.0
145445,31385.98
145446,390223.97
145447,127329.61
145448,338245.72
145449,69391.586
145450,190519.72
145451,41319.94
145452,105519.91
145453,271079.72
145454,32754.232
145455,120033.945
145456,170465.11
145457,45400.01
145458,183685.42
145459,30930.541
145460,23407.02
145461,30189.393
145462,51815.332
145463,39619.1
145464,54219.51
145465,8998.189
145466,304129.75
145467,71641.125
145468,337714.78
145469,41103.223
145470,127692.734
145471,32536.438
145472,49870.363
145473,218666.08
145474,73786.61
145475,163771.6
145476,17329.463
145477,45203.74
145478,731352.25
145479,82300.06
145480,14028.57
145481,55962.492
145482,874050.1
145483,51300.426
145484,86662.14
145485,114865.625
145486,41207.65
145487,120538.13
145488,42091.402
145489,69984.27
145490,119659.086
145491,173136.55
145492,29507.719
145493,91777.25
145494,51048.055
145495,55726.465
145496,85153.07
145497,70861.95
145498,189730.7
145499,27250.861
145500,54014.62
145501,41544.402
145502,23233.096
145503,64504.473
145504,192215.81
145505,30719.883
145506,83591.43
145507,61696.227
145508,161438.75
145509,184595.98
145510,27216.479
145511,45803.516
145512,43172.63
145513,159271.11
145514,9781.121
145515,67407.875
145516,19654.754
145517,44030.926
145518,35578.53
145519,18399.973
145520,62431.332
145521,28827.89
145522,63383.625
145523,57627.06
145524,29503.854
145525,30535.932
145526,14834.223
145527,56234.957
145528,31266.525
145529,72575.0
145530,28191.107
145531,621373.9
145532,57790.367
145533,23765.455
145534,55121.04
145535,16870.271
145536,17704.674
145537,99448.33
145538,25845.729
145539,137079.42
145540,34244.742
145541,60100.133
145542,5281.718
145543,38972.68
145544,189209.02
145545,115909.336
145546,81836.8
145547,15148.765
145548,23286.092
145549,54508.684
145550,134529.55
145551,72587.33
145552,130039.51
145553,41697.824
145554,34989.75
145555,20183.793
145556,50913.426
145557,101877.07
145558,234258.4
145559,128279.21
145560,73496.56
145561,210197.1
145562,25274.559
145563,34628.49
145564,103479.51
145565,141983.22
145566,432297.34
145567,36329.367
145568,117991.305
145569,19071.674
145570,25203.36
145571,40631.17
145572,130414.805
145573,36877.67
145574,404958.94
145575,182092.52
145576,254389.08
145577,38971.54
145578,32038.764
145579,186312.56
145580,60687.96
145581,67478.66
145582,95837.4
145583,80056.445
145584,215538.22
145585,30245.48
145586,64577.332
145587,46347.457
145588,36824.574
145589,49619.086
145590,107599.87
145591,54268.496
145592,31984.447
145593,8668.245
145594,49429.4
145595,314171.94
145596,47518.37
145597,90226.914
145598,34668.66
145599,44944.383
145600,76199.79
145601,29370.742
145602,56967.355
145603,20046.486
145604,138850.19
145605,16115.023
145606,98292.555
145607,43667.746
145608,40718.734
145609,314146.34
145610,20559.072
145611,100148.625
145612,27525.283
145613,78748.805
145614,50284.965
145615,55358.023
145616,104874.984
145617,31413.54
145618,24370.373
145619,245080.81
145620,73554.58
145621,42682.914
145622,32966.832
145623,52594.684
145624,75656.336
145625,80684.32
145626,32889.094
145627,57966.117
145628,68900.305
145629,89318.945
145630,75716.6
145631,31611.562
145632,4765.799
145633,116728.57
145634,34495.125
145635,80333.0
145636,37916.434
145637,51141.668
145638,24506.148
145639,73262.86
145640,319209.72
145641,48655.83
145642,5683.864
145643,-147.43794
145644,280270.47
145645,142129.84
145646,27494.027
145647,48491.652
145648,21812.969
145649,49675.76
145650,29384.715
145651,85563.64
145652,202629.53
145653,5295.282
145654,43718.11
145655,33635.85
145656,20801.998
145657,53100.836
145658,77906.625
145659,92117.08
145660,32663.635
145661,74645.36
145662,18410.8
145663,136824.98
145664,152751.19
145665,83920.62
145666,153284.67
145667,33879.6
145668,108229.88
145669,21209.846
145670,73825.01
145671,151049.38
145672,39696.098
145673,1406.3313
145674,84313.16
145675,86613.18
145676,121667.125
145677,68527.5
145678,15586.956
145679,96479.125
145680,174853.7
145681,221281.05
145682,40171.652
145683,14018.756
145684,75047.52
145685,185606.52
145686,52914.504
145687,23932.102
145688,65090.605
145689,175328.9
145690,472595.25
145691,264795.16
145692,33281.48
145693,17004.186
145694,34504.574
145695,197466.53
145696,20111.81
145697,45589.51
145698,281715.88
145699,195319.36
145700,95717.66
145701,51675.52
145702,61879.746
145703,61385.656
145704,503900.53
145705,244278.39
145706,631303.3
145707,92427.336
145708,32053.625
145709,69917.086
145710,39244.434
145711,88557.086
145712,26172.668
145713,20529.291
145714,324881.28
145715,112742.59
145716,115753.875
145717,50073.254
145718,66220.03
145719,64942.55
145720,116508.03
145721,234760.2
145722,418314.53
145723,49853.938
145724,53289.32
145725,31801.771
145726,103976.44
145727,32980.438
145728,225979.08
145729,63630.49
145730,40005.094
145731,42542.156
145732,68838.53
145733,172740.39
145734,87438.66
145735,161587.97
145736,157564.05
145737,50602.035
145738,132217.1
145739,86118.31
145740,17286.56
145741,17720.832
145742,41883.844
145743,175476.0
145744,56098.625
145745,159353.0
145746,5662.0713
145747,113769.68
145748,166184.52
145749,39254.473
145750,100268.15
145751,408233.47
145752,19479.467
145753,34550.652
145754,162421.5
145755,32953.344
145756,70941.9
145757,59122.008
145758,168738.38
145759,96888.086
145760,75170.53
145761,41608.598
145762,98584.36
145763,34664.523
145764,233791.33
145765,513835.88
145766,54691.0
145767,346199.5
145768,50239.38
145769,85579.28
145770,21392.586
145771,61356.965
145772,62860.52
145773,6787.3022
145774,67934.96
145775,162066.75
145776,40056.49
145777,50434.574
145778,22226.947
145779,57963.75
145780,92079.07
145781,137481.19
145782,35056.1
145783,49334.465
145784,96432.54
145785,32635.559
145786,39357.5
145787,117291.11
145788,54586.367
145789,58075.336
145790,149527.08
145791,101790.734
145792,53237.11
145793,20150.988
145794,302102.62
145795,101924.6
145796,122981.75
145797,120005.06
145798,277720.66
145799,56091.035
145800,34096.72
145801,165554.5
145802,269013.9
145803,32906.066
145804,58483.957
145805,77274.94
145806,100906.28
145807,73445.26
145808,30529.281
145809,203562.55
145810,61844.074
145811,50997.08
145812,43020.348
145813,138453.22
145814,354120.44
145815,154346.38
145816,118174.016
145817,50663.25
145818,18763.512
145819,46531.766
145820,80526.69
145821,32249.28
145822,29231.61
145823,31302.562
145824,31834.94
145825,142331.02
145826,57125.684
145827,149419.6
145828,43824.68
145829,104242.33
145830,58912.758
145831,13351.351
145832,289017.0
145833,34698.277
145834,259124.52
145835,26643.236
145836,77206.305
145837,43547.113
145838,54944.816
145839,46527.773
145840,44064.305
145841,90961.24
145842,134637.86
145843,143443.14
145844,16724.43
145845,123379.016
145846,225453.33
145847,9708.068
145848,209248.62
145849,31456.455
145850,51786.492
145851,20344.893
145852,260106.05
145853,58100.13
145854,13325.084
145855,142085.34
145856,198179.78
145857,246202.3
145858,28437.412
145859,269920.44
145860,307305.6
145861,29624.691
145862,266215.06
145863,12229.347
145864,4777.472
145865,61123.734
145866,48161.684
145867,115601.125
145868,28787.13
145869,27437.373
145870,105246.16
145871,49785.434
145872,42470.566
145873,6503.737
145874,165852.02
145875,67504.766
145876,128965.1
145877,207408.48
145878,66406.14
145879,639085.3
145880,60510.61
145881,201923.56
145882,214573.38
145883,43511.664
145884,85501.53
145885,390577.62
145886,134971.62
145887,629099.6
145888,79055.44
145889,45500.047
145890,697489.25
145891,57772.53
145892,138377.92
145893,40460.125
145894,115480.29
145895,40337.45
145896,47902.668
145897,34421.016
145898,55282.965
145899,22949.37
145900,172950.31
145901,26199.389
145902,359682.03
145903,38327.44
145904,179390.3
145905,65088.73
145906,84106.63
145907,365421.6
145908,210688.31
145909,673914.2
145910,8491.037
145911,60650.55
145912,50735.277
145913,35740.004
145914,15251.252
145915,116600.48
145916,18024.242
145917,23251.154
145918,152586.7
145919,30699.074
145920,84809.766
145921,36723.824
145922,592472.25
145923,603325.4
145924,35422.582
145925,473346.0
145926,204642.8
145927,106208.13
145928,172549.7
145929,125675.54
145930,37011.68
145931,138009.38
145932,46092.97
145933,58767.438
145934,70930.95
145935,299008.2
145936,64752.758
145937,68477.41
145938,609265.94
145939,45473.734
145940,42119.746
145941,430593.75
145942,334034.16
145943,63082.85
145944,201967.44
145945,18190.85
145946,22166.986
145947,52804.586
145948,15208.469
145949,26619.87
145950,175684.45
145951,47575.664
145952,26056.844
145953,100198.984
145954,321491.5
145955,53684.996
145956,26082.377
145957,63608.492
145958,26167.502
145959,15822.278
145960,29845.943
145961,64546.168
145962,46300.87
145963,23223.984
145964,39696.25
145965,53134.832
145966,15989.585
145967,108442.02
145968,47538.844
145969,13790.841
145970,51479.406
145971,419760.94
145972,173033.02
145973,74997.695
145974,12823.658
145975,81551.164
145976,41212.42
145977,99581.74
145978,53974.58
145979,30301.832
145980,36369.406
145981,31556.3
145982,71647.89
145983,95645.99
145984,29592.293
145985,40100.785
145986,8532.879
145987,64175.207
145988,46504.004
145989,340506.7
145990,96702.33
145991,10339.43
145992,58829.664
145993,294051.8
145994,165380.47
145995,64369.168
145996,35335.73
145997,26913.256
145998,42211.094
145999,90462.88
146000,71241.01
146001,35936.92
146002,161474.56
146003,86029.77
146004,535153.56
146005,138942.08
146006,113502.01
146007,111194.73
146008,50259.414
146009,161395.36
146010,155033.42
146011,217263.17
146012,134949.34
146013,31425.527
146014,26499.447
146015,21294.133
146016,59388.195
146017,264670.4
146018,23227.957
146019,47221.69
146020,167357.9
146021,170250.28
146022,7197.569
146023,36565.426
146024,16498.07
146025,50171.234
146026,112224.93
146027,64585.633
146028,54590.965
146029,48713.22
146030,127430.79
146031,47152.16
146032,9892.444
146033,75446.66
146034,83443.734
146035,13709.763
146036,29982.812
146037,93289.1
146038,107816.35
146039,8436.914
146040,11223.749
146041,5534.924
146042,290219.8
146043,92734.734
146044,140297.47
146045,82422.59
146046,384589.72
146047,10771.345
146048,54417.523
146049,122437.11
146050,350699.97
146051,250784.52
146052,248098.28
146053,41431.36
146054,66022.61
146055,17037.97
146056,67551.95
146057,171621.6
146058,38608.434
146059,4805.8706
146060,5870.8057
146061,123513.37
146062,89077.48
146063,158074.52
146064,26055.115
146065,148598.38
146066,379720.7
146067,39015.133
146068,119132.945
146069,70985.195
146070,70673.52
146071,78940.53
146072,15278.993
146073,48967.6
146074,132828.95
146075,109437.27
146076,34812.11
146077,62048.83
146078,241149.66
146079,13571.772
146080,54628.707
146081,128359.68
146082,74703.74
146083,122536.984
146084,43540.668
146085,46399.42
146086,324240.03
146087,32136.355
146088,95648.234
146089,20594.994
146090,28857.904
146091,109435.84
146092,168338.61
146093,34344.71
146094,25439.225
146095,167258.23
146096,130770.53
146097,13230.44
146098,111791.26
146099,58345.836
146100,59439.11
146101,82585.28
146102,40191.195
146103,23657.852
146104,40145.027
146105,148706.34
146106,95396.695
146107,55434.324
146108,75860.42
146109,12117.109
146110,33671.83
146111,64157.883
146112,39392.902
146113,32511.87
146114,13681.001
146115,51589.53
146116,167028.42
146117,247794.52
146118,123351.164
146119,10275.036
146120,37979.035
146121,63748.945
146122,746095.06
146123,14469.437
146124,124390.8
146125,3637.617
146126,100500.41
146127,36073.11
146128,60172.863
146129,6215.375
146130,114444.56
146131,28354.256
146132,137647.69
146133,55116.48
146134,368186.34
146135,49861.758
146136,1584.6168
146137,8388.653
146138,28548.807
146139,110706.78
146140,109613.63
146141,46500.58
146142,25938.895
146143,123644.21
146144,26991.186
146145,35999.29
146146,55689.785
146147,28154.066
146148,89357.07
146149,113632.734
146150,174539.88
146151,163887.69
146152,60652.26
146153,38362.367
146154,76132.28
146155,85486.336
146156,45193.73
146157,131064.43
146158,51851.688
146159,41270.094
146160,5333.841
146161,70705.086
146162,27529.842
146163,12002.282
146164,33348.023
146165,139073.62
146166,127848.59
146167,165224.08
146168,60655.625
146169,24074.47
146170,131872.88
146171,365683.22
146172,57981.336
146173,84958.78
146174,36044.414
146175,86600.19
146176,100450.164
146177,83598.33
146178,18939.926
146179,75255.83
146180,47455.99
146181,31349.076
146182,43439.555
146183,245024.69
146184,91689.15
146185,120755.99
146186,37172.848
146187,117540.47
146188,112825.484
146189,9200.906
146190,13087.7705
146191,88413.89
146192,49013.55
146193,55865.723
146194,37664.414
146195,45817.18
146196,13857.3955
146197,19524.56
146198,43321.914
146199,27195.82
146200,517328.2
146201,24074.436
146202,96466.38
146203,313742.16
146204,24467.297
146205,94635.57
146206,238353.69
146207,204530.75
146208,19107.424
146209,281856.62
146210,69155.766
146211,11104.6
146212,22198.49
146213,106640.836
146214,325003.88
146215,477945.53
146216,147281.48
146217,32117.748
146218,68073.375
146219,67630.21
146220,136423.33
146221,202726.0
146222,186573.02
146223,48349.24
146224,18557.402
146225,131676.25
146226,87143.5
146227,108747.27
146228,13373.935
146229,75671.03
146230,54718.3
146231,32032.719
146232,278346.66
146233,26094.22
146234,49878.16
146235,29012.012
146236,52889.36
146237,264309.6
146238,122441.69
146239,351540.75
146240,135200.1
146241,77230.766
146242,188206.97
146243,77852.29
146244,16838.95
146245,31423.617
146246,123041.305
146247,331889.0
146248,22663.43
146249,100972.375
146250,169772.1
146251,11314.348
146252,102338.09
146253,37222.848
146254,520928.66
146255,352955.4
146256,8660.04
146257,24013.848
146258,10010.716
146259,208231.27
146260,183568.83
146261,67827.02
146262,75424.234
146263,23171.857
146264,51272.926
146265,291221.9
146266,117573.484
146267,74844.31
146268,104319.68
146269,43138.78
146270,63715.465
146271,32353.193
146272,49266.785
146273,102554.1
146274,345144.0
146275,35358.715
146276,36124.098
146277,34300.0
146278,32411.572
146279,223459.27
146280,136998.0
146281,99625.4
146282,22136.135
146283,90073.91
146284,103581.94
146285,100408.79
146286,43924.44
146287,70397.77
146288,16355.721
146289,40833.477
146290,140633.72
146291,59751.59
146292,104670.09
146293,31587.668
146294,97071.11
146295,28714.318
146296,1528.3982
146297,66422.75
146298,80211.59
146299,46862.34
146300,43586.2
146301,131597.64
146302,355097.47
146303,127056.67
146304,45684.855
146305,47392.906
146306,96778.78
146307,238983.36
146308,22023.639
146309,24329.867
146310,260200.06
146311,48545.95
146312,133671.9
146313,31453.084
146314,182771.19
146315,38519.168
146316,32943.746
146317,21930.69
146318,48758.39
146319,57520.875
146320,333628.6
146321,58685.93
146322,105116.055
146323,50566.66
146324,324840.0
146325,30525.746
146326,36564.863
146327,246356.55
146328,55273.65
146329,43495.45
146330,92275.13
146331,8548.305
146332,38637.523
146333,53219.414
146334,495381.94
146335,136620.2
146336,37011.312
146337,815964.56
146338,103119.71
146339,56324.277
146340,34940.31
146341,36807.26
146342,232857.06
146343,51638.16
146344,150408.53
146345,39216.215
146346,588375.0
146347,30134.018
146348,24957.38
146349,20128.059
146350,85805.05
146351,59243.426
146352,58614.66
146353,10654.628
146354,118236.414
146355,60607.34
146356,51708.36
146357,62071.94
146358,81935.89
146359,43492.56
146360,127554.54
146361,85258.0
146362,66650.47
146363,16858.521
146364,307425.6
146365,42340.195
146366,232405.08
146367,30052.43
146368,16847.855
146369,42366.45
146370,14033.151
146371,236442.97
146372,94129.04
146373,37509.05
146374,93524.88
146375,66794.24
146376,905151.3
146377,270199.53
146378,457343.62
146379,114037.91
146380,68432.73
146381,42079.46
146382,273655.0
146383,387342.97
146384,31664.629
146385,20983.752
146386,189569.58
146387,67271.83
146388,20664.295
146389,62727.676
146390,34902.535
146391,102595.125
146392,960516.94
146393,5405.6104
146394,21623.256
146395,28842.814
146396,23119.691
146397,93559.27
146398,67615.1
146399,45278.387
146400,26636.094
146401,28674.014
146402,163408.0
146403,20331.785
146404,115341.11
146405,49629.777
146406,74280.93
146407,82523.93
146408,404364.28
146409,80243.79
146410,30612.688
146411,318152.5
146412,22651.518
146413,60969.766
146414,289914.22
146415,33183.332
146416,210423.78
146417,212602.28
146418,31934.29
146419,17658.002
146420,61639.027
146421,47305.273
146422,36736.062
146423,12173.735
146424,57835.516
146425,46719.93
146426,45800.496
146427,29110.932
146428,119585.234
146429,219019.97
146430,103027.76
146431,22200.912
146432,71123.45
146433,3357.624
146434,13582.597
146435,9979.261
146436,94632.375
146437,383032.44
146438,61718.35
146439,209098.03
146440,7372.1187
146441,35033.79
146442,51016.88
146443,35186.613
146444,11925.732
146445,103184.39
146446,11258.452
146447,104186.516
146448,24033.793
146449,209318.36
146450,21498.867
146451,366331.9
146452,104502.734
146453,129075.195
146454,59631.785
146455,311744.9
146456,42795.57
146457,96217.34
146458,52945.336
146459,45325.934
146460,6611.2856
146461,239195.67
146462,69747.09
146463,52536.47
146464,62805.152
146465,116518.625
146466,91052.55
146467,383426.72
146468,47939.363
146469,35052.734
146470,125449.625
146471,10747.65
146472,67061.75
146473,30242.459
146474,525942.5
146475,23635.076
146476,203201.9
146477,20870.512
146478,91356.89
146479,43598.414
146480,45972.15
146481,30397.887
146482,52644.16
146483,67226.45
146484,123340.29
146485,41597.04
146486,49353.836
146487,23366.127
146488,558089.4
146489,334082.84
146490,6972.932
146491,214952.12
146492,145454.7
146493,49957.38
146494,99224.06
146495,3212.6125
146496,111085.01
146497,61831.62
146498,30025.725
146499,60206.156
146500,34654.703
146501,32918.53
146502,38195.07
146503,95221.11
146504,41676.055
146505,26928.932
146506,98158.32
146507,51947.156
146508,542988.06
146509,46445.844
146510,31561.256
146511,147433.72
146512,288932.53
146513,9944.79
146514,48989.95
146515,92393.41
146516,54860.7
146517,53765.117
146518,9169.075
146519,54381.445
146520,92232.08
146521,243506.88
146522,318113.53
146523,68396.24
146524,21603.031
146525,36340.484
146526,1382.5493
146527,64561.523
146528,352723.06
146529,51106.184
146530,74831.91
146531,41951.953
146532,252404.53
146533,85928.92
146534,12446.039
146535,136459.2
146536,51642.402
146537,42642.44
146538,141449.12
146539,8441.608
146540,96647.06
146541,50915.098
146542,121651.98
